check_url,count_subdomains,check_delta_in_url,hex_char_count,hex_ratio_hostname,is_http,is_ip_address,url_length,calculate_hostname_length,contains_at_symbol,digit_ratio_in_hostname,check_hostname_entropy,calculate_vowel_ratio,calculate_consonant_ratio,count_equal_signs,count_digits_in_hostname,hyphen_ratio_in_hostname,count_dots,is_priority_port,percentage_of_characters,check_has_hostname,count_slashes,label
0,1,0,3,0.15789473684210525,0,0,28,19,0,0.0,3.576617644908665,0.15789473684210525,0.6842105263157895,0,0,0.05263157894736842,2,1,0,1,1,1
0,0,0,19,0.36363636363636365,0,0,71,11,0,0.0,3.0957952550009344,0.18181818181818182,0.6363636363636364,0,0,0.09090909090909091,1,1,0,1,2,1
0,1,0,8,0.4,0,0,29,20,0,0.2,3.921928094887362,0.1,0.6,0,4,0.0,2,1,0,1,1,1
0,0,0,16,0.3684210526315789,0,0,79,19,0,0.0,3.826874881864636,0.3157894736842105,0.5789473684210527,0,0,0.05263157894736842,1,1,0,1,2,1
0,1,0,28,0.8235294117647058,0,0,43,34,0,0.6470588235294118,3.819244738933759,0.11764705882352941,0.17647058823529413,0,22,0.0,2,1,0,1,1,1
0,1,0,11,0.3125,0,0,41,16,0,0.0,2.952819531114783,0.25,0.625,0,0,0.0,2,1,0,1,2,1
0,0,0,31,0.21739130434782608,0,0,96,23,0,0.0,3.7950885863977324,0.30434782608695654,0.5652173913043478,0,0,0.0,3,1,0,1,2,1
0,0,0,23,0.2978723404255319,0,0,75,47,0,0.10638297872340426,4.447373957692366,0.2978723404255319,0.46808510638297873,1,5,0.06382978723404255,3,1,0,1,1,1
0,1,0,6,0.3,0,0,29,20,0,0.0,3.6841837197791887,0.2,0.7,0,0,0.0,2,1,0,1,1,1
0,1,0,15,0.38461538461538464,0,0,48,39,0,0.15384615384615385,4.31426624499232,0.3076923076923077,0.4358974358974359,0,6,0.05128205128205128,2,1,0,1,1,1
0,1,0,38,0.8372093023255814,0,0,62,43,0,0.4418604651162791,4.076518242671685,0.13953488372093023,0.3488372093023256,0,19,0.023255813953488372,3,1,0,1,1,1
0,1,0,56,0.26666666666666666,0,0,167,15,0,0.0,2.973557262275185,0.3333333333333333,0.5333333333333333,3,0,0.0,2,1,0,1,5,1
0,1,0,4,0.23529411764705882,0,0,25,17,0,0.0,3.734521664779752,0.29411764705882354,0.5882352941176471,0,0,0.0,2,1,0,1,0,1
0,0,0,1,0.2,0,0,20,5,0,0.0,2.321928094887362,0.2,0.6,0,0,0.0,1,1,0,1,1,1
0,0,0,25,0.21739130434782608,0,0,97,23,0,0.0,3.7950885863977324,0.30434782608695654,0.5652173913043478,0,0,0.0,3,1,0,1,3,1
0,0,0,39,0.21739130434782608,0,0,96,23,0,0.0,3.7950885863977324,0.30434782608695654,0.5652173913043478,0,0,0.0,3,1,0,1,2,1
0,0,0,11,0.14285714285714285,0,0,62,14,0,0.0,3.378783493486176,0.2857142857142857,0.5,0,0,0.07142857142857142,4,1,0,1,4,1
0,1,0,46,0.8372093023255814,0,0,67,43,0,0.37209302325581395,4.158140917190916,0.11627906976744186,0.4418604651162791,0,16,0.023255813953488372,3,1,0,1,1,1
0,1,0,6,0.2608695652173913,0,0,46,23,0,0.043478260869565216,3.7950885863977324,0.21739130434782608,0.6521739130434783,0,1,0.0,3,1,0,1,1,1
0,0,0,7,0.3333333333333333,0,0,25,9,0,0.0,3.169925001442312,0.3333333333333333,0.5555555555555556,0,0,0.0,1,1,0,1,1,1
0,0,0,38,0.3684210526315789,0,0,92,19,0,0.0,3.826874881864636,0.3157894736842105,0.5789473684210527,0,0,0.05263157894736842,1,1,0,1,2,1
0,1,0,11,0.15789473684210525,0,0,64,19,0,0.0,3.5368867237421666,0.2631578947368421,0.5789473684210527,0,0,0.05263157894736842,3,1,0,1,4,1
0,0,0,5,0.09090909090909091,0,0,28,11,0,0.0,3.459431618637298,0.2727272727272727,0.6363636363636364,0,0,0.0,1,1,0,1,1,1
0,1,0,9,0.45,0,0,29,20,0,0.0,3.621928094887362,0.3,0.6,0,0,0.0,2,1,0,1,1,1
0,1,0,10,0.5555555555555556,0,0,27,18,0,0.16666666666666666,3.239097917988786,0.2777777777777778,0.4444444444444444,0,3,0.0,2,1,0,1,1,1
0,1,0,9,0.3103448275862069,0,0,38,29,0,0.0,3.8664331502253835,0.3103448275862069,0.5517241379310345,0,0,0.06896551724137931,2,1,0,1,1,1
0,1,0,13,0.4482758620689655,0,0,38,29,0,0.20689655172413793,4.112820978767682,0.27586206896551724,0.41379310344827586,0,6,0.034482758620689655,2,1,0,1,1,1
0,1,0,7,0.2916666666666667,0,0,33,24,0,0.0,3.8035088547976788,0.2916666666666667,0.5833333333333334,0,0,0.041666666666666664,2,1,0,1,1,1
0,0,0,49,0.3684210526315789,0,0,118,19,0,0.0,3.826874881864636,0.3157894736842105,0.5789473684210527,0,0,0.05263157894736842,2,1,0,1,3,1
0,1,0,8,0.36363636363636365,1,0,29,22,0,0.0,3.8230679822736606,0.3181818181818182,0.5909090909090909,0,0,0.0,2,1,0,1,0,1
0,1,0,7,0.3333333333333333,0,0,30,21,0,0.0,3.4632805178108113,0.47619047619047616,0.42857142857142855,0,0,0.0,2,1,0,1,1,1
0,1,0,7,0.35,0,0,29,20,0,0.0,3.521928094887362,0.35,0.55,0,0,0.0,2,1,0,1,1,1
0,1,0,8,0.4444444444444444,0,0,27,18,0,0.1111111111111111,3.3082708345352603,0.2222222222222222,0.5555555555555556,0,2,0.0,2,1,0,1,1,1
0,0,0,30,0.21739130434782608,0,0,96,23,0,0.0,3.7950885863977324,0.30434782608695654,0.5652173913043478,0,0,0.0,3,1,0,1,2,1
0,0,0,9,0.2,0,0,43,15,0,0.0,3.3735572622751846,0.3333333333333333,0.5333333333333333,1,0,0.06666666666666667,1,1,0,1,1,1
0,1,0,16,0.4444444444444444,0,0,45,36,0,0.1111111111111111,4.1388301270322065,0.3333333333333333,0.4444444444444444,0,4,0.05555555555555555,2,1,0,1,1,1
0,0,0,4,0.4,0,0,19,10,0,0.3,3.321928094887362,0.1,0.5,0,3,0.0,1,1,0,1,1,1
0,1,0,7,0.3888888888888889,0,0,27,18,0,0.0,3.5724312513221195,0.3888888888888889,0.5,0,0,0.0,2,1,0,1,1,1
0,0,0,36,0.3684210526315789,0,0,92,19,0,0.0,3.826874881864636,0.3157894736842105,0.5789473684210527,0,0,0.05263157894736842,1,1,0,1,2,1
0,1,0,18,0.30434782608695654,1,0,61,23,0,0.0,3.5883543471732335,0.2608695652173913,0.6086956521739131,0,0,0.0,4,1,0,1,4,1
0,1,0,9,0.3333333333333333,0,0,36,27,0,0.0,3.9302703722934544,0.37037037037037035,0.5185185185185185,0,0,0.037037037037037035,2,1,0,1,1,1
0,1,0,59,0.26666666666666666,0,0,178,15,0,0.0,2.973557262275185,0.3333333333333333,0.5333333333333333,4,0,0.0,3,1,0,1,5,1
0,0,0,4,0.4,0,0,18,10,0,0.0,3.121928094887362,0.3,0.6,0,0,0.0,1,1,0,1,0,1
0,0,0,28,0.21739130434782608,0,0,97,23,0,0.0,3.7950885863977324,0.30434782608695654,0.5652173913043478,0,0,0.0,3,1,0,1,3,1
0,0,0,3,0.2,0,0,24,15,0,0.0,3.506890595608518,0.4,0.5333333333333333,0,0,0.0,1,1,0,1,1,1
0,1,0,13,0.43333333333333335,0,0,39,30,0,0.2,4.1898980954642875,0.26666666666666666,0.4,0,6,0.06666666666666667,2,1,0,1,1,1
0,1,0,4,0.125,0,0,41,16,0,0.0,3.375,0.4375,0.4375,0,0,0.0,2,1,0,1,2,1
0,1,0,12,0.48,0,0,34,25,0,0.24,4.103465189601646,0.24,0.4,0,6,0.04,2,1,0,1,1,1
0,1,0,6,0.35294117647058826,0,0,26,17,0,0.0,3.6168746059562227,0.29411764705882354,0.5882352941176471,0,0,0.0,2,1,0,1,1,1
0,1,0,16,0.4090909090909091,1,0,47,22,0,0.0,3.7887549139935026,0.3181818181818182,0.5909090909090909,2,0,0.0,2,1,0,1,1,1
0,0,0,15,0.38095238095238093,0,0,51,21,0,0.0,3.5944656369614516,0.3333333333333333,0.5238095238095238,0,0,0.0,3,1,0,1,2,1
0,0,0,19,0.36363636363636365,0,0,71,11,0,0.0,3.0957952550009344,0.18181818181818182,0.6363636363636364,0,0,0.09090909090909091,1,1,0,1,2,1
0,0,0,18,0.45,0,0,48,40,0,0.05,3.9159573209491736,0.3,0.525,0,2,0.05,3,1,0,1,0,1
0,1,0,14,0.4375,0,0,41,32,0,0.0,3.6289280318460246,0.34375,0.59375,0,0,0.0,2,1,0,1,1,1
0,1,0,12,0.4,0,0,39,30,0,0.0,3.619250912838829,0.43333333333333335,0.5,0,0,0.0,2,1,0,1,1,1
0,0,0,27,0.35526315789473684,0,0,84,76,0,0.13157894736842105,4.752549349078525,0.14473684210526316,0.6710526315789473,0,10,0.013157894736842105,3,1,0,1,0,1
0,0,0,19,0.14285714285714285,0,0,67,7,0,0.0,2.5216406363433186,0.42857142857142855,0.42857142857142855,0,0,0.0,1,1,0,1,2,1
0,0,0,16,0.3018867924528302,1,0,60,53,0,0.07547169811320754,4.13850854970419,0.2641509433962264,0.5283018867924528,0,4,0.07547169811320754,3,1,0,1,0,1
0,1,0,10,0.3181818181818182,0,0,42,22,0,0.09090909090909091,3.5726236638951634,0.36363636363636365,0.4090909090909091,0,2,0.045454545454545456,2,1,0,1,2,1
0,1,0,9,0.21739130434782608,0,0,67,23,0,0.0,3.914866303883101,0.2608695652173913,0.6521739130434783,0,0,0.0,3,1,0,1,5,1
0,0,0,6,0.2222222222222222,0,0,27,9,0,0.0,2.9477027792200903,0.3333333333333333,0.5555555555555556,0,0,0.0,1,1,0,1,1,1
0,1,0,14,0.3888888888888889,0,0,44,36,0,0.0,3.9193819456463705,0.3611111111111111,0.5555555555555556,0,0,0.0,3,1,0,1,0,1
0,1,0,5,0.2222222222222222,0,0,34,18,0,0.1111111111111111,3.8365916681089787,0.2777777777777778,0.5,0,2,0.0,2,1,0,1,1,1
0,1,0,57,0.26666666666666666,0,0,175,15,0,0.0,2.973557262275185,0.3333333333333333,0.5333333333333333,3,0,0.0,2,1,0,1,5,1
0,1,0,3,0.14285714285714285,0,0,30,21,0,0.0,3.916126946588283,0.2857142857142857,0.6190476190476191,0,0,0.0,2,1,0,1,1,1
0,0,0,28,0.21739130434782608,0,0,96,23,0,0.0,3.7950885863977324,0.30434782608695654,0.5652173913043478,0,0,0.0,3,1,0,1,2,1
0,1,0,11,0.3548387096774194,0,0,39,31,0,0.06451612903225806,3.821311940104173,0.3548387096774194,0.5161290322580645,0,2,0.0,2,1,0,1,0,1
0,1,0,65,0.08333333333333333,0,0,203,12,0,0.0,2.8553885422075336,0.3333333333333333,0.5,1,0,0.0,2,1,0,1,4,1
0,1,0,13,0.43333333333333335,0,0,39,30,0,0.1,4.1898980954642875,0.3,0.5,0,3,0.03333333333333333,2,1,0,1,1,1
0,1,0,14,0.4827586206896552,0,0,38,29,0,0.20689655172413793,4.0993603054724,0.27586206896551724,0.41379310344827586,0,6,0.034482758620689655,2,1,0,1,1,1
0,1,0,6,0.2608695652173913,0,0,31,23,0,0.0,3.4472624994412104,0.2608695652173913,0.5217391304347826,0,0,0.08695652173913043,3,1,0,1,0,1
0,1,0,10,0.5,0,0,29,20,0,0.2,3.7841837197791883,0.2,0.45,0,4,0.05,2,1,0,1,1,1
0,1,0,11,0.36666666666666664,0,0,39,30,0,0.0,3.961406329721843,0.3333333333333333,0.6,0,0,0.0,2,1,0,1,1,1
0,1,0,8,0.28,0,0,41,25,0,0.0,3.8438561897747237,0.32,0.6,0,0,0.0,2,1,0,1,2,1
0,1,0,4,0.23529411764705882,1,0,24,17,0,0.0,3.4992275471326932,0.17647058823529413,0.7058823529411765,0,0,0.0,2,1,0,1,0,1
0,0,0,26,0.3684210526315789,0,0,79,19,0,0.0,3.826874881864636,0.3157894736842105,0.5789473684210527,0,0,0.05263157894736842,1,1,0,1,2,1
0,1,0,16,0.36363636363636365,0,0,53,44,0,0.0,3.9056923464418363,0.38636363636363635,0.5227272727272727,0,0,0.045454545454545456,2,1,0,1,1,1
0,0,0,62,0.7272727272727273,1,1,223,11,0,0.7272727272727273,2.663532754804255,0.0,0.0,4,8,0.0,7,1,0,1,1,1
0,1,0,11,0.3793103448275862,0,0,38,29,0,0.0,3.866433150225384,0.3793103448275862,0.5517241379310345,0,0,0.0,2,1,0,1,1,1
0,1,0,8,0.2962962962962963,0,0,35,27,0,0.0,3.6582341512584025,0.37037037037037035,0.5555555555555556,0,0,0.0,2,1,0,1,0,1
0,0,0,21,0.4772727272727273,0,0,53,44,0,0.25,4.570353994119938,0.25,0.4090909090909091,0,11,0.022727272727272728,3,1,0,1,1,1
0,0,0,31,0.21739130434782608,0,0,96,23,0,0.0,3.7950885863977324,0.30434782608695654,0.5652173913043478,0,0,0.0,3,1,0,1,2,1
0,1,0,56,0.26666666666666666,0,0,190,15,0,0.0,2.973557262275185,0.3333333333333333,0.5333333333333333,4,0,0.0,3,1,0,1,5,1
0,0,0,1,0.1,0,0,19,10,0,0.0,3.321928094887362,0.1,0.8,0,0,0.0,1,1,0,1,1,1
0,1,0,8,0.26666666666666666,0,0,39,30,0,0.0,4.028072996388509,0.3,0.6,0,0,0.03333333333333333,2,1,0,1,1,1
0,1,0,8,0.3333333333333333,0,0,33,24,0,0.08333333333333333,4.053508854797679,0.16666666666666666,0.6666666666666666,0,2,0.0,2,1,0,1,1,1
0,1,0,13,0.35,0,0,50,20,0,0.0,3.4841837197791885,0.25,0.65,0,0,0.0,2,1,0,1,2,1
0,0,0,2,0.0,0,0,18,4,0,0.0,2.0,0.0,0.75,0,0,0.0,1,1,0,1,1,1
0,1,0,14,0.4827586206896552,0,0,38,29,0,0.20689655172413793,4.0993603054724,0.27586206896551724,0.41379310344827586,0,6,0.034482758620689655,2,1,0,1,1,1
0,1,0,8,0.26666666666666666,0,0,38,15,0,0.13333333333333333,3.6402239289418516,0.3333333333333333,0.4,0,2,0.0,2,1,0,1,2,1
0,1,0,10,0.37037037037037035,1,0,34,27,0,0.0,3.55465150377211,0.3333333333333333,0.5555555555555556,0,0,0.0,3,1,0,1,0,1
0,0,0,24,0.3157894736842105,0,0,84,76,0,0.10526315789473684,4.768932408260586,0.18421052631578946,0.6578947368421053,0,8,0.013157894736842105,3,1,0,1,0,1
0,1,0,8,0.23529411764705882,0,0,43,34,0,0.0,3.936891797757288,0.29411764705882354,0.5882352941176471,0,0,0.058823529411764705,2,1,0,1,1,1
0,0,0,16,0.38095238095238093,0,0,51,21,0,0.0,3.5944656369614516,0.3333333333333333,0.5238095238095238,0,0,0.0,3,1,0,1,2,1
0,1,0,11,0.1875,0,0,44,16,0,0.0,3.202819531114783,0.375,0.5,0,0,0.0,2,1,0,1,2,1
0,1,0,11,0.4583333333333333,0,0,33,24,0,0.041666666666666664,3.5110276044371007,0.2916666666666667,0.5833333333333334,0,1,0.0,2,1,0,1,1,1
0,1,0,57,0.26666666666666666,0,0,177,15,0,0.0,2.973557262275185,0.3333333333333333,0.5333333333333333,4,0,0.0,3,1,0,1,5,1
0,0,0,1,0.09090909090909091,0,0,20,11,0,0.0,2.845350936622437,0.18181818181818182,0.7272727272727273,0,0,0.0,1,1,0,1,1,1
0,1,0,6,0.3157894736842105,0,0,28,19,0,0.05263157894736842,3.576617644908665,0.2631578947368421,0.5789473684210527,0,1,0.0,2,1,0,1,1,1
0,0,0,31,0.3684210526315789,0,0,92,19,0,0.0,3.826874881864636,0.3157894736842105,0.5789473684210527,0,0,0.05263157894736842,1,1,0,1,2,1
0,0,0,32,0.21739130434782608,0,0,96,23,0,0.0,3.7950885863977324,0.30434782608695654,0.5652173913043478,0,0,0.0,3,1,0,1,2,1
0,1,0,12,0.36363636363636365,0,0,42,33,0,0.18181818181818182,4.225619876671973,0.24242424242424243,0.42424242424242425,0,6,0.09090909090909091,2,1,0,1,1,1
0,1,0,5,0.22727272727272727,0,0,31,22,0,0.0,3.7887549139935026,0.36363636363636365,0.5,0,0,0.045454545454545456,2,1,0,1,1,1
0,0,0,5,0.16666666666666666,0,0,22,6,0,0.0,2.584962500721156,0.16666666666666666,0.6666666666666666,0,0,0.0,1,1,0,1,1,1
0,1,0,7,0.3333333333333333,0,0,30,21,0,0.14285714285714285,3.748994803525096,0.3333333333333333,0.42857142857142855,0,3,0.0,2,1,0,1,1,1
0,1,0,41,0.8372093023255814,0,0,70,43,0,0.4186046511627907,4.231286196905489,0.16279069767441862,0.3488372093023256,0,18,0.023255813953488372,3,1,0,1,1,1
0,0,0,9,0.46153846153846156,0,0,28,13,0,0.0,2.873140679513133,0.46153846153846156,0.46153846153846156,0,0,0.0,1,1,0,1,1,1
0,0,0,42,0.3684210526315789,0,0,93,19,0,0.0,3.826874881864636,0.3157894736842105,0.5789473684210527,0,0,0.05263157894736842,1,1,0,1,3,1
0,1,0,8,0.4444444444444444,0,0,27,18,0,0.05555555555555555,3.4613201402110083,0.2222222222222222,0.6111111111111112,0,1,0.0,2,1,0,1,1,1
0,0,0,14,0.56,1,0,33,25,0,0.36,4.053660689688185,0.2,0.32,0,9,0.0,3,1,0,1,1,1
0,1,0,7,0.20833333333333334,0,0,39,24,0,0.0,3.4549868557726673,0.3333333333333333,0.5416666666666666,0,0,0.0,3,1,0,1,1,1
0,1,0,3,0.15789473684210525,0,0,28,19,0,0.0,3.5766176449086653,0.21052631578947367,0.6842105263157895,0,0,0.0,2,1,0,1,1,1
0,1,0,13,0.38235294117647056,0,0,43,34,0,0.0,3.5868878409958134,0.4117647058823529,0.5,0,0,0.029411764705882353,2,1,0,1,1,1
0,0,0,27,0.35526315789473684,0,0,84,76,0,0.11842105263157894,4.695121349386417,0.15789473684210525,0.6710526315789473,0,9,0.013157894736842105,3,1,0,1,0,1
0,1,0,12,0.36363636363636365,0,0,42,33,0,0.18181818181818182,4.225619876671973,0.24242424242424243,0.42424242424242425,0,6,0.09090909090909091,2,1,0,1,1,1
0,1,0,13,0.38235294117647056,1,0,42,34,0,0.08823529411764706,4.094097032108653,0.35294117647058826,0.5,0,3,0.0,2,1,0,1,1,1
0,1,0,55,0.26666666666666666,0,0,167,15,0,0.0,2.973557262275185,0.3333333333333333,0.5333333333333333,3,0,0.0,2,1,0,1,5,1
0,1,0,14,0.4666666666666667,0,0,39,30,0,0.1,4.015061012203069,0.3,0.5,0,3,0.03333333333333333,2,1,0,1,1,1
0,1,0,8,0.4444444444444444,0,0,27,18,0,0.05555555555555555,3.239097917988786,0.2777777777777778,0.5,0,1,0.05555555555555555,2,1,0,1,1,1
0,1,0,4,0.13793103448275862,1,0,36,29,0,0.034482758620689655,3.6074753914554893,0.3448275862068966,0.5517241379310345,0,1,0.0,2,1,0,1,0,1
0,0,0,29,0.3815789473684211,0,0,85,76,0,0.13157894736842105,4.517361151961062,0.21052631578947367,0.6052631578947368,0,10,0.013157894736842105,3,1,0,1,1,1
0,0,0,4,0.25,0,0,23,4,0,0.0,2.0,0.25,0.5,0,0,0.0,1,1,0,1,1,1
0,1,0,7,0.23333333333333334,0,0,42,30,0,0.0,3.669576746316393,0.43333333333333335,0.5,0,0,0.0,2,1,0,1,2,1
0,1,0,8,0.4444444444444444,0,0,27,18,0,0.05555555555555555,3.4613201402110083,0.3888888888888889,0.4444444444444444,0,1,0.0,2,1,0,1,1,1
0,0,0,7,0.5,1,0,25,10,0,0.0,3.121928094887362,0.5,0.4,0,0,0.0,1,1,0,1,2,1
0,0,0,42,0.3684210526315789,0,0,113,19,0,0.0,3.826874881864636,0.3157894736842105,0.5789473684210527,0,0,0.05263157894736842,2,1,0,1,3,1
0,1,0,4,0.26666666666666666,1,0,22,15,0,0.0,3.5068905956085183,0.2,0.6666666666666666,0,0,0.0,2,1,0,1,0,1
0,0,0,4,0.09090909090909091,0,0,28,11,0,0.0,3.459431618637298,0.2727272727272727,0.6363636363636364,0,0,0.0,1,1,0,1,1,1
0,1,0,4,0.23529411764705882,1,0,24,17,0,0.0,3.6168746059562227,0.23529411764705882,0.6470588235294118,0,0,0.0,2,1,0,1,0,1
0,1,0,12,0.36363636363636365,0,0,42,33,0,0.12121212121212122,4.476064195050472,0.30303030303030304,0.48484848484848486,0,4,0.030303030303030304,2,1,0,1,1,1
0,0,0,19,0.41304347826086957,1,0,54,46,0,0.15217391304347827,4.085758358504456,0.41304347826086957,0.3695652173913043,0,7,0.0,3,1,0,1,1,1
0,0,0,7,0.09090909090909091,1,0,28,11,0,0.0,3.459431618637298,0.2727272727272727,0.6363636363636364,0,0,0.0,1,1,0,1,1,1
0,0,0,48,0.26666666666666666,0,0,147,15,0,0.0,3.5068905956085183,0.3333333333333333,0.6,2,0,0.0,1,1,0,1,7,1
0,1,0,13,0.4,0,0,38,20,0,0.2,3.821928094887362,0.15,0.55,0,4,0.0,2,1,0,1,1,1
0,1,0,38,0.8372093023255814,0,0,62,43,0,0.5116279069767442,4.06279520858371,0.09302325581395349,0.32558139534883723,0,22,0.023255813953488372,3,1,0,1,1,1
0,0,0,21,0.36363636363636365,0,0,71,11,0,0.0,3.0957952550009344,0.18181818181818182,0.6363636363636364,0,0,0.09090909090909091,1,1,0,1,2,1
0,1,0,16,0.4838709677419355,1,0,47,31,0,0.12903225806451613,3.824533406881911,0.3548387096774194,0.45161290322580644,0,4,0.0,3,1,0,1,1,1
0,1,0,15,0.4411764705882353,0,0,42,34,0,0.17647058823529413,4.2339466645252255,0.29411764705882354,0.4117647058823529,0,6,0.029411764705882353,3,1,0,1,0,1
0,0,0,7,0.09090909090909091,1,0,29,11,0,0.0,3.459431618637298,0.2727272727272727,0.6363636363636364,0,0,0.0,1,1,0,1,1,1
0,1,0,13,0.4482758620689655,0,0,38,29,0,0.20689655172413793,4.142295219190902,0.2413793103448276,0.4482758620689655,0,6,0.034482758620689655,2,1,0,1,1,1
0,1,0,7,0.22727272727272727,1,0,37,22,0,0.0,3.5726236638951634,0.2727272727272727,0.6363636363636364,0,0,0.0,2,1,0,1,2,1
0,1,0,70,0.26666666666666666,0,0,190,15,0,0.0,2.973557262275185,0.3333333333333333,0.5333333333333333,4,0,0.0,3,1,0,1,5,1
0,1,0,9,0.21428571428571427,1,0,41,14,0,0.0,3.182005814760214,0.07142857142857142,0.7857142857142857,0,0,0.0,3,1,0,1,2,1
0,0,0,29,0.3684210526315789,0,0,92,19,0,0.0,3.826874881864636,0.3157894736842105,0.5789473684210527,0,0,0.05263157894736842,1,1,0,1,2,1
0,1,0,11,0.4782608695652174,0,0,32,23,0,0.21739130434782608,3.153571738477581,0.043478260869565216,0.6086956521739131,0,5,0.0,3,1,0,1,1,1
0,1,0,7,0.23076923076923078,0,0,43,26,0,0.0,3.796217602590055,0.38461538461538464,0.5384615384615384,0,0,0.0,2,1,0,1,2,1
0,0,0,31,0.40789473684210525,0,0,84,76,0,0.17105263157894737,4.630388658089785,0.14473684210526316,0.631578947368421,0,13,0.013157894736842105,3,1,0,1,0,1
0,0,0,28,0.3684210526315789,0,0,85,76,0,0.14473684210526316,4.69894363958975,0.14473684210526316,0.6578947368421053,0,11,0.013157894736842105,3,1,0,1,1,1
0,1,0,56,0.26666666666666666,0,0,175,15,0,0.0,2.973557262275185,0.3333333333333333,0.5333333333333333,3,0,0.0,2,1,0,1,5,1
0,0,0,18,0.36363636363636365,0,0,71,11,0,0.0,3.0957952550009344,0.18181818181818182,0.6363636363636364,0,0,0.09090909090909091,1,1,0,1,2,1
0,1,0,57,0.26666666666666666,0,0,175,15,0,0.0,2.973557262275185,0.3333333333333333,0.5333333333333333,3,0,0.0,2,1,0,1,5,1
0,0,0,5,0.3333333333333333,0,0,24,15,0,0.0,3.506890595608518,0.4,0.5333333333333333,0,0,0.0,1,1,0,1,1,1
0,0,0,43,0.39473684210526316,0,0,113,76,0,0.11842105263157894,4.635828751666989,0.19736842105263158,0.631578947368421,0,9,0.013157894736842105,4,1,0,1,1,1
0,0,0,32,0.3684210526315789,0,0,92,19,0,0.0,3.826874881864636,0.3157894736842105,0.5789473684210527,0,0,0.05263157894736842,1,1,0,1,2,1
0,1,0,17,0.30434782608695654,1,0,60,23,0,0.0,3.5883543471732335,0.2608695652173913,0.6086956521739131,0,0,0.0,4,1,0,1,4,1
0,1,0,30,0.7317073170731707,0,0,50,41,0,0.4634146341463415,4.326706577630513,0.21951219512195122,0.2682926829268293,0,19,0.0,2,1,0,1,1,1
0,1,0,5,0.17857142857142858,0,0,37,28,0,0.0,3.5975583870244896,0.2857142857142857,0.6428571428571429,0,0,0.0,2,1,0,1,1,1
0,1,0,14,0.4666666666666667,0,0,39,30,0,0.06666666666666667,4.0980685120588385,0.26666666666666666,0.5666666666666667,0,2,0.03333333333333333,2,1,0,1,1,1
0,1,0,11,0.39285714285714285,0,0,37,28,0,0.0,3.7803946541231945,0.39285714285714285,0.5357142857142857,0,0,0.0,2,1,0,1,1,1
0,1,0,54,0.26666666666666666,0,0,175,15,0,0.0,2.973557262275185,0.3333333333333333,0.5333333333333333,3,0,0.0,2,1,0,1,5,1
0,1,0,10,0.43478260869565216,0,0,31,23,0,0.0,3.82790978214397,0.34782608695652173,0.5217391304347826,0,0,0.043478260869565216,2,1,0,1,0,1
0,1,0,52,0.17391304347826086,0,0,111,23,0,0.0,3.5013978254341036,0.43478260869565216,0.4782608695652174,1,0,0.0,2,1,0,1,2,1
0,1,0,12,0.46153846153846156,0,0,35,26,0,0.23076923076923078,4.085055102756477,0.2692307692307692,0.38461538461538464,0,6,0.038461538461538464,2,1,0,1,1,1
0,1,0,51,0.8372093023255814,0,0,73,43,0,0.4883720930232558,4.118384964992156,0.13953488372093023,0.3023255813953488,0,21,0.023255813953488372,3,1,0,1,1,1
0,0,0,27,0.34210526315789475,0,0,91,76,0,0.10526315789473684,4.792620159047169,0.17105263157894737,0.6710526315789473,0,8,0.013157894736842105,3,1,0,1,2,1
0,0,0,4,0.16666666666666666,0,0,31,12,0,0.0,3.0849625007211556,0.3333333333333333,0.5833333333333334,0,0,0.0,2,1,0,1,1,1
0,0,0,30,0.39473684210526316,0,0,85,76,0,0.13157894736842105,4.675255888803168,0.2236842105263158,0.5921052631578947,0,10,0.013157894736842105,3,1,0,1,1,1
0,1,0,9,0.391304347826087,0,0,32,23,0,0.0,3.7622673906514947,0.391304347826087,0.5217391304347826,0,0,0.0,2,1,0,1,1,1
0,1,0,10,0.3333333333333333,0,0,45,30,0,0.13333333333333333,4.164735178725505,0.23333333333333334,0.5666666666666667,0,4,0.0,2,1,0,1,2,1
0,0,0,36,0.47368421052631576,0,0,84,76,0,0.11842105263157894,4.543337052632603,0.17105263157894737,0.6578947368421053,0,9,0.013157894736842105,3,1,0,1,0,1
0,1,0,37,0.8372093023255814,0,0,63,43,0,0.46511627906976744,4.210807487109298,0.13953488372093023,0.32558139534883723,0,20,0.023255813953488372,3,1,0,1,1,1
0,0,0,13,0.47058823529411764,0,0,52,17,0,0.0,3.4548223999466066,0.4117647058823529,0.5294117647058824,0,0,0.0,1,1,0,1,4,1
0,1,0,10,0.5263157894736842,0,0,28,19,0,0.0,3.5766176449086657,0.3684210526315789,0.5263157894736842,0,0,0.0,2,1,0,1,1,1
0,1,0,55,0.26666666666666666,0,0,175,15,0,0.0,2.973557262275185,0.3333333333333333,0.5333333333333333,3,0,0.0,2,1,0,1,5,1
0,0,0,4,0.25,0,0,25,12,0,0.0,3.418295834054489,0.16666666666666666,0.75,0,0,0.0,1,1,0,1,2,1
0,1,0,7,0.3125,0,0,37,16,0,0.0,2.952819531114783,0.25,0.625,0,0,0.0,2,1,0,1,2,1
0,1,0,12,0.4444444444444444,0,0,36,27,0,0.037037037037037035,3.8063822994065513,0.2962962962962963,0.5925925925925926,0,1,0.0,2,1,0,1,1,1
