check_url,count_subdomains,check_delta_in_url,hex_char_count,hex_ratio_hostname,is_http,is_ip_address,url_length,calculate_hostname_length,contains_at_symbol,digit_ratio_in_hostname,check_hostname_entropy,calculate_vowel_ratio,calculate_consonant_ratio,count_equal_signs,count_digits_in_hostname,hyphen_ratio_in_hostname,count_dots,is_priority_port,percentage_of_characters,check_has_hostname,count_slashes,check_anchor,special_char_count,param_count,contains_suspicious_keyword,subdomain_count,contains_mailto,numeric_to_alpha_ratio,label
0,1,0,2,0.0666666666666666,0,0,32,15,0,0.0,3.189898095464287,0.2,0.6666666666666666,0,0,0.0,3,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,43,0.3181818181818182,0,0,111,22,0,0.0,3.5383105956150054,0.2727272727272727,0.6363636363636364,0,0,0.0,2,1,0,1,2,0,4,0,0,1,0,0.1772151898734177,0
0,0,0,2,0.1052631578947368,0,0,28,19,0,0.0,3.076103170996721,0.2105263157894736,0.631578947368421,0,0,0.0,3,1,0,1,1,0,3,0,0,2,0,0.0,0
0,0,0,8,0.1578947368421052,0,0,45,19,0,0.0,3.286629486786195,0.3157894736842105,0.5263157894736842,0,0,0.0,3,1,0,1,2,0,4,0,0,2,0,0.0,0
0,0,0,23,0.2608695652173913,0,0,71,23,0,0.0,3.6096684774198886,0.1739130434782608,0.6956521739130435,0,0,0.0,3,1,0,1,3,0,5,0,0,2,0,0.2553191489361702,0
0,1,0,12,0.4375,0,0,44,16,0,0.0,3.2806390622295662,0.3125,0.5625,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.0,0
0,1,0,39,0.3333333333333333,0,0,113,24,0,0.0,3.5424812503605785,0.3333333333333333,0.5833333333333334,0,0,0.0,2,1,0,1,2,0,4,0,0,1,0,0.0561797752808988,0
0,0,0,5,0.1578947368421052,0,0,37,19,0,0.0,3.286629486786195,0.3157894736842105,0.5263157894736842,0,0,0.0,3,1,0,1,2,0,4,0,0,2,0,0.0,0
0,1,0,6,0.2727272727272727,0,0,31,22,0,0.0,3.5503407095463877,0.2727272727272727,0.6363636363636364,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,0,0,23,0.24,0,0,74,25,0,0.0,3.593269689515107,0.24,0.64,0,0,0.0,3,1,0,1,6,0,8,0,0,2,0,0.1538461538461538,0
0,0,0,18,0.1333333333333333,0,0,71,15,0,0.0,3.139572261986723,0.2,0.6,0,0,0.0,3,1,0,1,6,0,8,0,0,2,0,0.037037037037037,0
0,0,0,19,0.2,0,0,76,20,0,0.0,3.3464393446710154,0.35,0.5,0,0,0.0,3,1,0,1,2,0,6,0,0,2,0,0.0327868852459016,0
0,1,0,5,0.238095238095238,0,0,30,21,0,0.0,3.6537567082870006,0.3333333333333333,0.5714285714285714,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,25,0.2727272727272727,0,0,82,22,0,0.0,3.754441845713344,0.3636363636363636,0.5454545454545454,2,0,0.0,3,1,0,1,1,0,7,2,0,1,0,0.0606060606060606,0
0,1,0,29,0.3076923076923077,0,0,89,26,0,0.0,3.8542858719872455,0.2692307692307692,0.6538461538461539,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.1343283582089552,0
0,1,0,7,0.2692307692307692,0,0,35,26,0,0.0,3.950063756436209,0.2692307692307692,0.6153846153846154,0,0,0.0384615384615384,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,24,0.2,0,0,115,20,0,0.0,3.384183719779189,0.25,0.65,0,0,0.0,3,1,0,1,2,0,4,0,0,1,0,0.1309523809523809,0
0,1,0,25,0.1764705882352941,0,0,96,17,0,0.0,3.5724694587701364,0.2352941176470588,0.6470588235294118,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.1470588235294117,0
0,1,0,9,0.2307692307692307,0,0,35,13,0,0.0,2.7773627950641693,0.1538461538461538,0.6923076923076923,0,0,0.0,3,1,0,1,1,0,3,0,0,1,0,0.217391304347826,0
0,0,0,13,0.0714285714285714,0,0,62,14,0,0.0,2.896291529045929,0.1428571428571428,0.6428571428571429,1,0,0.0,4,1,0,1,2,0,6,1,0,2,0,0.0888888888888888,0
0,1,0,9,0.2608695652173913,0,0,44,23,0,0.0,2.881195107760607,0.3478260869565217,0.5217391304347826,0,0,0.0,4,1,0,1,1,0,3,0,0,2,0,0.0,0
0,0,0,17,0.3777777777777777,0,0,54,45,0,0.0,3.9463225402933486,0.3777777777777777,0.5555555555555556,0,0,0.0,3,1,0,1,1,0,3,0,0,2,0,0.0,0
0,1,0,25,0.375,0,0,59,16,0,0.0,3.1556390622295662,0.3125,0.5625,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.2307692307692307,0
0,1,0,5,0.1428571428571428,0,0,35,14,0,0.0,2.9852281360342525,0.2857142857142857,0.5714285714285714,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,18,0.2857142857142857,0,0,76,21,0,0.0,3.368042422572715,0.4285714285714285,0.4285714285714285,2,0,0.0,4,1,0,1,2,0,8,2,0,2,0,0.0163934426229508,0
0,1,0,24,0.2631578947368421,0,0,87,19,0,0.0,3.221097250057956,0.2631578947368421,0.631578947368421,0,0,0.0,2,1,0,1,5,0,7,0,0,1,0,0.1269841269841269,0
0,1,0,6,0.3529411764705882,0,0,26,17,0,0.0,3.292770193936991,0.2941176470588235,0.5882352941176471,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,0,0,11,0.0909090909090909,0,0,63,22,0,0.0,3.334209459448048,0.2272727272727272,0.6363636363636364,0,0,0.0,4,1,0,1,1,0,3,0,0,2,0,0.1304347826086956,0
0,0,0,8,0.15,0,0,44,20,0,0.0,3.3086949695628416,0.3,0.55,0,0,0.0,3,1,0,1,3,0,5,0,0,2,0,0.0,0
0,1,0,12,0.2857142857142857,0,0,41,14,0,0.0,2.8073549220576046,0.1428571428571428,0.7142857142857143,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.0,0
0,1,0,12,0.375,0,0,36,16,0,0.0,3.1556390622295662,0.3125,0.5625,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,28,0.2142857142857142,0,0,93,14,0,0.0,3.039148671903072,0.2142857142857142,0.6428571428571429,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.04,0
0,1,0,16,0.2105263157894736,0,0,65,19,0,0.0,3.471354487013929,0.2631578947368421,0.631578947368421,0,0,0.0,3,1,0,1,1,0,3,0,0,1,0,0.0,0
0,0,0,6,0.2,0,0,51,20,0,0.0,3.3464393446710154,0.35,0.5,0,0,0.0,3,1,0,1,2,0,4,0,0,2,0,0.0,0
0,0,0,10,0.2307692307692307,0,0,49,26,0,0.0,3.632192121571194,0.3076923076923077,0.5769230769230769,0,0,0.0,4,1,0,1,2,0,4,0,0,2,0,0.0256410256410256,0
